;	V3 text file written for MicroBrightField products.
  (   54.00   -18.14   -13.10     1.28)  ; 223
  (   55.02   -18.14   -12.90     1.28)  ; 224
  (   55.36   -18.22   -12.90     1.28)  ; 225
  (   55.70   -18.22   -12.90     1.28)  ; 226
  (   55.87   -18.31   -12.90     1.28)  ; 227
  (   56.04   -18.39   -11.90     1.28)  ; 228
  (   56.12   -18.48   -11.90     1.28)  ; 229
  (   56.38   -18.48   -11.90     1.28)  ; 230
  (   56.55   -18.56   -11.10     1.28)  ; 231
  (   56.63   -18.65   -11.10     1.28)  ; 232
  (   56.89   -18.73   -11.10     1.28)  ; 233
  (   57.06   -18.82   -11.10     1.28)  ; 234
  (   57.31   -18.90   -11.10     1.28)  ; 235
  (   57.48   -18.99   -11.10     1.28)  ; 236
  (   57.65   -19.07   -10.60     1.28)  ; 237
  (   57.74   -19.16   -10.60     1.28)  ; 238
  (   58.25   -19.16   -10.60     1.28)  ; 239
  (   58.33   -19.33   -10.60     1.28)  ; 240
  (   58.50   -19.41   -10.60     1.28)  ; 241
  (   58.76   -19.41   -10.40     1.28)  ; 242
  (   58.84   -19.50   -10.40     1.28)  ; 243
  (   59.10   -19.58   -10.40     1.28)  ; 244
  (   59.27   -19.67   -10.40     1.28)  ; 245
  (   59.52   -19.75   -10.40     1.28)  ; 246
  (   59.61   -19.84   -10.40     1.28)  ; 247
  (   59.86   -20.09   -10.30     1.28)  ; 248
  (   59.95   -20.18   -10.30     1.28)  ; 249
  (   60.20   -20.43   -10.30     1.28)  ; 250
  (   60.37   -20.52   -10.30     1.28)  ; 251
  (   60.54   -20.60   -10.30     1.28)  ; 252
  (   60.71   -20.77   -10.30     1.28)  ; 253
  (   60.97   -21.03   -10.30     1.28)  ; 254
  (   61.14   -21.28   -10.20     1.28)  ; 255
  (   61.22   -21.45   -10.20     1.28)  ; 256
  (   61.39   -21.54   -10.20     1.28)  ; 257
  (   61.56   -21.79   -10.20     1.28)  ; 258
  (   61.65   -21.96   -10.20     1.28)  ; 259
  (   61.73   -22.05   -10.20     1.28)  ; 260
  (   62.07   -22.39   -10.20     1.28)  ; 261
  (   62.24   -22.47   -10.20     1.28)  ; 262
  (   62.33   -22.56   -10.20     1.28)  ; 263
  (   62.50   -22.64   -10.20     1.28)  ; 264
  (   62.58   -22.73   -10.20     1.28)  ; 265
  (   62.84   -22.90   -10.20     1.28)  ; 266
  (   62.93   -22.98   -10.20     1.28)  ; 267
  (   63.01   -23.15   -10.20     1.28)  ; 268
  (   63.18   -23.24   -10.20     1.28)  ; 269
  (   63.35   -23.41   -10.20     1.28)  ; 270
  (   63.61   -23.49   -10.20     1.28)  ; 271
  (   63.78   -23.58   -10.20     1.28)  ; 272
  (   63.95   -23.66   -10.20     1.28)  ; 273
  (   64.12   -23.66   -10.20     1.28)  ; 274
  (   64.37   -23.75   -10.20     1.28)  ; 275
  (   64.80   -23.75   -10.20     1.28)  ; 276
  (   64.97   -23.83   -10.20     1.28)  ; 277
  (   65.39   -23.83   -10.20     1.28)  ; 278
  (   65.56   -23.92   -10.10     1.28)  ; 279
  (   65.90   -23.92   -10.10     1.28)  ; 280
  (   66.07   -24.00   -10.10     1.28)  ; 281
  (   67.09   -24.00    -9.80     1.28)  ; 282
  (   67.18   -24.09    -9.80     1.28)  ; 283
  (   70.07   -24.09    -9.60     1.28)  ; 284
  (   70.32   -24.17    -9.60     1.28)  ; 285
  (   70.49   -24.34    -9.60     1.28)  ; 286
  (   70.66   -24.43    -9.60     1.28)  ; 287
  (   70.75   -24.51    -9.60     1.28)  ; 288
  (   70.75   -24.77    -9.50     1.28)  ; 289
  (   70.83   -24.85    -9.50     1.28)  ; 290
  (   70.83   -25.02    -9.50     1.28)  ; 291
  (   72.96   -25.96    -9.30     1.28)  ; 292
  (   73.13   -26.21    -9.30     1.28)  ; 293
  (   73.21   -26.38    -9.30     1.28)  ; 294
  (   73.38   -26.38    -9.20     1.28)  ; 295
  (   73.55   -26.55    -9.20     1.28)  ; 296
  (   73.89   -26.98    -9.20     1.28)  ; 297
  (   74.23   -27.23    -9.20     1.28)  ; 298
  (   74.40   -27.40    -8.60     1.28)  ; 299
  (   74.66   -27.66    -8.60     1.28)  ; 300
  (   74.74   -27.74    -8.60     1.28)  ; 301
  (   74.83   -27.83    -8.60     1.28)  ; 302
  (   75.00   -27.91    -8.60     1.28)  ; 303
  (   75.08   -28.09    -8.60     1.28)  ; 304
  (   75.25   -28.09    -7.80     1.28)  ; 305
  (   75.42   -28.26    -7.80     1.28)  ; 306
  (   75.51   -28.34    -7.80     1.28)  ; 307
  (   75.68   -28.43    -7.80     1.28)  ; 308
  (   75.85   -28.43    -7.40     1.28)  ; 309
  (   76.02   -28.51    -7.40     1.28)  ; 310
  (   76.10   -28.60    -7.40     1.28)  ; 311
  (   76.36   -28.85    -7.40     1.28)  ; 312
  (   76.70   -29.02    -6.50     1.28)  ; 313
  (   76.79   -29.19    -6.50     1.28)  ; 314
  (   76.79   -29.96    -6.10     1.28)  ; 315
  (   76.87   -30.04    -5.70     1.28)  ; 316
  (   77.04   -30.21    -5.70     1.28)  ; 317
  (   77.13   -30.30    -5.70     1.28)  ; 318
  (   77.21   -30.47    -5.70     1.28)  ; 319
  (   77.55   -30.81    -5.20     1.28)  ; 320
  (   77.72   -31.06    -5.20     1.28)  ; 321
  (   77.89   -31.32    -5.20     1.28)  ; 322
  (   77.98   -31.40    -4.80     1.28)  ; 323
  (   78.15   -31.57    -4.80     1.28)  ; 324
  (   78.23   -31.66    -4.80     1.28)  ; 325
  (   78.23   -31.83    -4.80     1.28)  ; 326
  (   78.32   -32.00    -4.60     1.28)  ; 327
  (   78.40   -32.08    -4.60     1.28)  ; 328
  (   78.49   -32.25    -4.60     1.28)  ; 329
  (   78.66   -32.42    -4.60     1.28)  ; 330
  (   78.66   -32.59    -4.60     1.28)  ; 331
  (   78.83   -32.85    -4.40     1.28)  ; 332
  (   78.91   -32.93    -4.40     1.28)  ; 333
  (   78.91   -33.78    -4.00     1.28)  ; 334
  (   78.83   -33.87    -4.00     1.28)  ; 335
  (   78.74   -33.95    -4.00     1.28)  ; 336
  (   78.74   -34.29    -4.00     1.28)  ; 337
  (   78.66   -34.38    -3.80     1.28)  ; 338
  (   78.66   -35.40    -3.40     1.28)  ; 339
  (   78.83   -35.48    -3.40     1.28)  ; 340
  (   78.91   -35.57    -3.40     1.28)  ; 341
  (   79.59   -35.57    -3.30     1.28)  ; 342
  (   79.68   -35.40    -3.30     1.28)  ; 343
  (   79.85   -35.23    -3.30     1.28)  ; 344
  (   79.93   -35.14    -3.10     1.28)  ; 345
  (   80.02   -35.06    -3.10     1.28)  ; 346
  (   80.19   -35.06    -3.10     1.28)  ; 347
  (   80.44   -34.97    -3.10     1.28)  ; 348
  (   80.61   -34.97    -3.10     1.28)  ; 349
  (   80.78   -35.06    -3.00     1.28)  ; 350
  (   80.41   -36.11    -3.00     1.28)  ; 351
  (   80.24   -36.20    -3.00     1.28)  ; 352
  (   80.07   -36.28    -3.00     1.28)  ; 353
  (   79.99   -36.37    -3.00     1.28)  ; 354
  (   79.82   -36.62    -2.90     1.28)  ; 355
  (   79.73   -36.71    -2.90     1.28)  ; 356
  (   79.65   -36.88    -2.90     1.28)  ; 357
  (   79.48   -37.13    -2.90     1.28)  ; 358
  (   79.31   -37.30    -2.90     1.28)  ; 359
  (   79.31   -37.81    -2.00     1.28)  ; 360
  (   79.39   -37.90    -2.00     1.28)  ; 361
  (   81.26   -37.90    -1.20     1.28)  ; 362
  (   81.35   -37.98    -1.20     1.28)  ; 363
  (   81.43   -38.07    -1.20     1.28)  ; 364
  (   81.60   -38.07    -0.80     1.28)  ; 365
  (   81.69   -38.15    -0.80     1.28)  ; 366
  (   81.86   -38.24    -0.80     1.28)  ; 367
  (   81.94   -38.41    -0.80     1.28)  ; 368
  (   82.11   -38.66    -0.80     1.28)  ; 369
  (   82.11   -38.83    -0.70     1.28)  ; 370
  (   82.20   -38.92    -0.70     1.28)  ; 371
  (   82.20   -39.34    -0.70     1.28)  ; 372
  (   82.11   -39.51    -0.70     1.28)  ; 373
  (   82.03   -39.60    -0.70     1.28)  ; 374
  (   82.03   -39.77    -0.70     1.28)  ; 375
  (   81.94   -39.85    -0.70     1.28)  ; 376
  (   81.86   -40.02    -0.70     1.28)  ; 377
  (   81.77   -40.11    -0.70     1.28)  ; 378
  (   81.60   -40.28    -0.30     1.28)  ; 379
  (   81.60   -40.62    -0.30     1.28)  ; 380
  (   81.52   -40.79    -0.30     1.28)  ; 381
  (   81.52   -42.75     0.50     1.28)  ; 382
  (   81.60   -42.83     0.50     1.28)  ; 383
  (   81.69   -43.00     0.50     1.28)  ; 384
  (   81.69   -43.17     0.50     1.28)  ; 385
  (   81.86   -43.26     0.50     1.28)  ; 386
  (   81.94   -43.34     0.50     1.28)  ; 387
  (   81.94   -43.51     1.00     1.28)  ; 388
  (   82.11   -43.51     1.00     1.28)  ; 389
  (   82.20   -43.60     1.00     1.28)  ; 390
  (   82.45   -43.77     1.00     1.28)  ; 391
  (   82.54   -43.85     1.00     1.28)  ; 392
  (   82.71   -43.85     1.00     1.28)  ; 393
  (   82.88   -43.94     1.20     1.28)  ; 394
  (   83.05   -43.94     1.20     1.28)  ; 395
  (   83.47   -44.02     1.20     1.28)  ; 396
  (   83.98   -44.02     1.20     1.28)  ; 397
  (   84.07   -44.11     1.20     1.28)  ; 398
  (   85.43   -44.11     1.50     1.28)  ; 399
  (   85.60   -44.28     1.50     1.28)  ; 400
  (   85.77   -44.36     1.50     1.28)  ; 401
  (   85.85   -44.45     1.50     1.28)  ; 402
  (   86.02   -44.45     1.50     1.28)  ; 403
  (   86.19   -44.53     1.50     1.28)  ; 404
  (   86.28   -44.62     1.50     1.28)  ; 405
  (   86.53   -44.62     1.50     1.28)  ; 406
  (
    (   86.53   -45.72     1.50     1.19)  ; 1, R-1
    (   86.28   -45.89     1.90     1.19)  ; 2
    (   86.02   -46.06     1.90     1.19)  ; 3
    (   85.68   -46.32     1.90     1.19)  ; 4
    (   85.51   -46.40     1.90     1.19)  ; 5
    (   85.43   -46.57     1.90     1.19)  ; 6
    (   85.34   -46.74     1.90     1.19)  ; 7
    (   85.26   -46.91     3.20     1.19)  ; 8
    (   85.26   -48.19     3.60     1.19)  ; 9
    (   85.43   -48.27     3.60     1.19)  ; 10
    (   85.43   -48.53     3.60     1.19)  ; 11
    (   85.60   -48.70     3.60     1.19)  ; 12
    (   85.68   -48.78     4.20     1.19)  ; 13
    (   85.68   -48.95     4.20     1.19)  ; 14
    (   85.77   -49.04     4.20     1.19)  ; 15
    (   85.85   -49.12     4.20     1.19)  ; 16
    (   86.02   -49.21     4.20     1.19)  ; 17
    (   86.19   -49.29     4.30     1.19)  ; 18
    (   86.36   -49.38     4.60     1.19)  ; 19
    (   86.62   -49.46     4.80     1.19)  ; 20
    (   86.79   -49.63     4.80     1.19)  ; 21
    (   86.87   -49.80     4.80     1.19)  ; 22
    (   87.04   -49.89     4.80     1.19)  ; 23
    (   87.13   -50.06     4.80     1.19)  ; 24
    (   87.30   -50.14     4.90     1.19)  ; 25
    (   87.55   -50.31     4.90     1.19)  ; 26
    (   87.64   -50.40     4.90     1.19)  ; 27
    (   87.81   -50.48     5.20     1.19)  ; 28
    (   87.89   -50.65     5.20     1.19)  ; 29
    (   88.06   -50.74     5.20     1.11)  ; 30
    (   88.15   -50.91     5.20     1.11)  ; 31
    (   88.32   -51.08     5.20     1.02)  ; 32
    (   88.57   -51.25     5.20     1.02)  ; 33
    (   88.74   -51.25     5.20     1.02)  ; 34
    (   88.91   -51.33     5.20     1.02)  ; 35
    (   89.00   -51.42     5.20     1.02)  ; 36
    (   89.17   -51.59     5.20     1.02)  ; 37
    (   89.34   -51.67     5.20     1.02)  ; 38
    (   89.51   -51.76     5.20     1.02)  ; 39
    (   89.59   -51.84     5.20     1.02)  ; 40
    (   89.59   -52.01     5.40     1.02)  ; 41
    (   89.76   -52.10     5.40     1.02)  ; 42
    (   89.93   -52.18     6.30     1.02)  ; 43
    (   90.02   -52.35     6.30     1.02)  ; 44
    (   90.10   -52.52     6.30     1.02)  ; 45
    (   90.19   -52.69     6.30     1.02)  ; 46
    (   90.27   -52.86     6.30     1.02)  ; 47
    (   90.44   -53.03     6.30     1.02)  ; 48
    (   90.53   -53.20     6.90     1.02)  ; 49
    (   90.79   -53.29     6.90     1.02)  ; 50
    (   90.96   -53.29     6.90     1.02)  ; 51
    (   91.04   -53.37     6.90     1.02)  ; 52
    (   91.30   -53.54     7.20     1.02)  ; 53
    (   91.47   -53.54     7.20     1.02)  ; 54
    (   91.55   -53.63     7.20     1.02)  ; 55
    (   91.72   -53.80     7.30     1.02)  ; 56
    (   91.89   -53.80     7.30     1.02)  ; 57
    (   92.15   -53.88     7.40     1.02)  ; 58
    (   92.32   -53.97     7.40     1.02)  ; 59
    (   92.49   -53.97     7.40     1.02)  ; 60
    (   92.66   -54.05     7.40     1.02)  ; 61
    (   93.08   -54.05     7.60     1.02)  ; 62
    (   93.17   -54.14     7.60     1.02)  ; 63
    (   93.34   -54.14     7.60     1.02)  ; 64
    (   93.42   -54.22     7.60     1.02)  ; 65
    (   93.59   -54.31     7.70     1.02)  ; 66
    (   93.76   -54.39     7.70     1.02)  ; 67
    (   93.85   -54.48     7.70     1.02)  ; 68
    (   94.02   -54.48     7.70     1.02)  ; 69
    (   94.27   -54.73     7.70     1.02)  ; 70
    (   94.44   -54.73     7.70     1.02)  ; 71
    (   94.53   -54.90     8.00     1.02)  ; 72
    (   94.61   -54.99     8.00     1.02)  ; 73
    (   94.70   -55.16     8.20     1.02)  ; 74
    (   94.70   -55.41     8.20     1.02)  ; 75
    (   94.44   -55.59     8.20     1.02)  ; 76
    (   94.36   -55.67     8.20     1.02)  ; 77
    (   94.27   -55.84     8.20     1.02)  ; 78
    (   94.19   -56.01     8.20     1.02)  ; 79
    (   94.10   -56.18     8.20     1.02)  ; 80
    (   93.93   -56.35     8.50     1.02)  ; 81
    (   93.85   -56.44     8.50     1.02)  ; 82
    (   93.68   -56.78     8.50     1.02)  ; 83
    (   93.59   -56.86     8.50     1.02)  ; 84
    (   93.59   -57.29     8.70     1.02)  ; 85
    (   93.68   -57.46     8.70     1.02)  ; 86
    (   93.76   -57.54     8.70     1.02)  ; 87
    (   93.93   -57.63     8.70     1.02)  ; 88
    (   94.19   -57.71     9.00     1.02)  ; 89
    (   94.70   -57.71     9.00     1.02)  ; 90
    (   94.95   -57.88     9.00     1.02)  ; 91
    (   96.23   -57.88     9.10     1.02)  ; 92
    (   96.48   -57.97     9.30     1.02)  ; 93
    (   96.82   -57.97     9.30     1.02)  ; 94
    (   96.91   -58.05     9.30     1.02)  ; 95
    (   97.08   -58.05     9.30     1.02)  ; 96
    (   97.33   -58.14     9.30     1.02)  ; 97
    (   97.42   -58.31     9.30     1.02)  ; 98
    (   97.50   -58.39     9.60     1.02)  ; 99
    (   97.84   -58.39     9.60     1.02)  ; 100
    (   98.01   -58.48     9.60     1.02)  ; 101
    (   98.10   -58.56     9.70     1.02)  ; 102
    (   99.80   -58.56    10.00     1.02)  ; 103
    (   99.88   -58.65    10.00     1.02)  ; 104
    (  100.14   -58.73    10.00     1.02)  ; 105
    (  100.14   -58.90    10.00     1.02)  ; 106
    (  100.31   -58.90    10.00     1.02)  ; 107
    (  100.39   -59.07    10.40     1.02)  ; 108
    (  100.56   -59.16    10.40     1.02)  ; 109
    (  100.65   -59.24    10.40     1.02)  ; 110
    (  100.73   -59.33    10.40     1.02)  ; 111
    (  100.73   -59.58    10.70     1.02)  ; 112
    (  100.90   -59.67    10.70     1.02)  ; 113
    (  100.90   -59.84    10.70     1.02)  ; 114
    (  100.99   -60.01    10.70     1.02)  ; 115
    (  101.07   -60.18    10.70     1.02)  ; 116
    (  101.07   -60.35    10.70     1.02)  ; 117
    (  101.16   -60.52    11.00     1.02)  ; 118
    (  101.16   -60.86    11.00     1.02)  ; 119
    (  101.24   -61.71    11.00     1.02)  ; 120
    (  101.24   -61.96    11.00     1.02)  ; 121
    (  101.33   -62.22    11.00     1.02)  ; 122
    (  101.41   -62.30    11.20     1.02)  ; 123
    (  101.50   -62.47    11.20     1.02)  ; 124
    (  101.50   -63.15    11.80     1.02)  ; 125
    (  101.58   -63.32    11.80     1.02)  ; 126
    (  101.67   -63.41    11.80     1.02)  ; 127
    (  101.75   -63.49    11.80     1.02)  ; 128
    (  101.92   -63.66    12.40     1.02)  ; 129
    (  102.01   -63.83    12.40     1.02)  ; 130
    (  102.09   -63.92    12.40     1.02)  ; 131
    (  102.35   -63.92    12.40     1.02)  ; 132
    (  102.43   -64.00    13.00     1.02)  ; 133
    (  102.52   -64.09    13.00     1.02)  ; 134
    (  102.69   -64.17    13.00     1.02)  ; 135
    (  103.79   -64.17    13.30     1.02)  ; 136
    (  103.96   -64.09    13.60     1.02)  ; 137
    (  105.75   -64.09    13.80     1.02)  ; 138
    (  105.84   -64.17    13.80     1.02)  ; 139
    (  106.01   -64.17    13.80     1.02)  ; 140
    (  106.09   -64.26    13.80     1.02)  ; 141
    (  106.26   -64.43    14.00     1.02)  ; 142
    (  106.60   -64.43    14.00     1.02)  ; 143
    (  106.77   -64.51    14.30     1.02)  ; 144
    (  106.86   -64.60    14.30     1.02)  ; 145
    (  106.94   -64.77    14.30     1.02)  ; 146
    (  106.94   -65.02    14.60     1.02)  ; 147
    (  107.20   -65.19    14.60     1.02)  ; 148
    (  107.28   -65.36    14.60     1.02)  ; 149
    (  107.45   -65.45    14.60     1.02)  ; 150
    (  107.62   -65.53    14.60     1.02)  ; 151
    (  107.71   -65.62    14.90     1.02)  ; 152
    (  107.96   -65.70    15.10     1.02)  ; 153
    (  108.64   -66.04    15.10     1.02)  ; 154
    (  108.98   -66.21    15.10     1.02)  ; 155
    (  109.15   -66.30    15.10     1.02)  ; 156
    (  109.24   -66.38    15.20     1.02)  ; 157
    (  109.41   -66.55    15.30     1.02)  ; 158
    (  109.58   -66.55    15.30     0.94)  ; 159
    (  109.66   -66.64    15.30     0.94)  ; 160
    (  109.75   -66.81    15.30     0.94)  ; 161
    (  109.92   -66.81    15.50     0.94)  ; 162
    (  110.00   -66.98    15.50     0.94)  ; 163
    (  110.09   -67.06    15.50     0.94)  ; 164
    (  110.26   -67.23    15.70     0.94)  ; 165
    (  110.34   -67.32    15.70     0.94)  ; 166
    (  110.43   -67.40    15.70     0.94)  ; 167
    (  110.43   -67.57    15.90     0.94)  ; 168
    (  110.51   -67.74    15.90     0.94)  ; 169
    (  110.51   -67.91    15.90     0.94)  ; 170
    (  110.68   -68.00    16.10     0.94)  ; 171
    (  110.68   -68.25    16.10     0.94)  ; 172
    (  110.77   -68.34    16.60     0.94)  ; 173
     Normal
  |
    (   87.04   -45.04     1.50     1.02)  ; 1, R-2
    (   87.72   -45.21     1.50     1.02)  ; 2
    (   88.15   -45.38     1.50     1.02)  ; 3
    (   88.32   -45.55     1.50     1.02)  ; 4
    (   88.66   -45.72     1.50     1.02)  ; 5
    (   89.08   -46.15     1.50     1.02)  ; 6
    (   89.17   -46.23     1.50     1.02)  ; 7
    (   89.34   -46.49     1.50     1.02)  ; 8
    (   89.59   -46.66     1.50     1.02)  ; 9
    (   89.76   -46.83     1.50     1.02)  ; 10
    (   89.85   -46.91     1.50     1.02)  ; 11
    (   89.93   -47.08     1.50     1.02)  ; 12
    (   90.02   -47.25     1.50     1.02)  ; 13
    (   90.10   -47.42     1.50     1.02)  ; 14
    (   90.19   -47.68     1.50     1.02)  ; 15
    (   90.27   -47.85     1.50     1.02)  ; 16
    (   90.36   -47.93     1.50     1.02)  ; 17
    (   90.36   -48.10     1.50     1.02)  ; 18
    (   90.44   -48.27     1.50     1.02)  ; 19
    (   90.61   -48.44     1.50     1.02)  ; 20
    (   90.70   -48.61     1.50     1.02)  ; 21
    (   90.87   -48.87     1.50     1.02)  ; 22
    (   91.04   -49.04     1.50     1.02)  ; 23
    (   91.13   -49.12     1.50     1.02)  ; 24
    (   91.21   -49.21     1.50     1.02)  ; 25
    (   91.30   -49.29     1.50     1.02)  ; 26
    (   91.47   -49.38     1.50     1.02)  ; 27
    (   91.55   -49.46     1.50     1.02)  ; 28
    (   91.72   -49.55     1.50     1.02)  ; 29
    (   91.81   -49.72     1.50     1.02)  ; 30
    (   92.06   -49.72     1.50     1.02)  ; 31
    (   92.15   -49.80     1.50     1.02)  ; 32
    (   92.49   -50.14     1.50     1.02)  ; 33
    (   92.57   -50.23     1.50     1.02)  ; 34
    (   92.74   -50.31     1.50     1.02)  ; 35
    (   92.83   -50.40     1.50     1.02)  ; 36
    (   93.00   -50.65     1.50     1.02)  ; 37
    (   93.17   -50.82     1.50     1.02)  ; 38
    (   93.25   -50.91     1.50     1.02)  ; 39
    (   93.51   -51.16     1.50     1.02)  ; 40
    (   93.59   -51.33     1.50     1.02)  ; 41
    (   93.68   -51.59     1.50     1.02)  ; 42
    (   93.85   -51.84     1.50     1.02)  ; 43
    (   93.93   -52.01     1.50     1.02)  ; 44
    (   94.02   -52.18     1.50     1.02)  ; 45
    (   94.10   -52.35     1.50     1.02)  ; 46
    (   94.10   -52.52     1.50     1.02)  ; 47
    (   94.19   -52.61     1.50     1.02)  ; 48
    (   94.36   -52.78     1.50     1.02)  ; 49
    (   94.44   -52.86     1.50     1.02)  ; 50
    (   94.53   -52.95     1.50     1.02)  ; 51
    (   94.70   -53.12     1.50     1.02)  ; 52
    (   95.12   -53.12     1.50     1.02)  ; 53
    (   95.29   -53.37     1.50     1.02)  ; 54
    (   95.55   -53.63     1.50     1.02)  ; 55
    (   95.80   -53.71     1.50     1.02)  ; 56
    (   95.97   -53.80     1.80     1.02)  ; 57
    (   96.23   -53.88     1.80     1.02)  ; 58
    (   96.40   -53.97     1.80     1.02)  ; 59
    (   97.93   -53.97     2.20     1.02)  ; 60
    (   98.10   -54.05     2.20     1.02)  ; 61
    (   98.44   -54.14     2.30     1.02)  ; 62
    (   99.71   -54.14     2.70     1.02)  ; 63
    (   99.80   -54.22     2.70     1.02)  ; 64
    (   99.88   -54.31     2.70     1.02)  ; 65
    (  100.05   -54.48     2.70     1.02)  ; 66
    (  100.39   -54.56     2.70     1.02)  ; 67
    (  100.48   -54.82     2.70     1.02)  ; 68
    (  100.73   -54.90     2.70     1.02)  ; 69
    (  100.82   -54.99     2.70     1.02)  ; 70
    (  100.90   -55.07     2.70     1.02)  ; 71
    (  101.07   -55.16     2.70     1.02)  ; 72
    (  101.24   -55.24     2.80     1.02)  ; 73
    (  101.33   -55.41     2.80     1.02)  ; 74
    (  101.58   -55.67     2.80     1.02)  ; 75
    (  101.75   -55.76     2.80     1.02)  ; 76
    (  101.92   -55.84     2.90     1.02)  ; 77
    (  102.01   -56.01     2.90     1.02)  ; 78
    (  102.09   -56.10     2.90     1.02)  ; 79
    (  102.18   -56.18     2.90     1.02)  ; 80
    (  102.26   -56.27     3.00     1.02)  ; 81
    (  102.43   -56.35     3.00     1.02)  ; 82
    (  102.60   -56.44     3.00     1.02)  ; 83
    (  102.77   -56.52     3.00     1.02)  ; 84
    (  103.79   -56.52     3.10     1.02)  ; 85
    (  104.05   -56.61     3.10     1.02)  ; 86
    (  104.22   -56.61     3.10     1.02)  ; 87
    (  104.30   -56.69     3.10     1.02)  ; 88
    (  104.39   -56.78     3.10     1.02)  ; 89
    (  104.56   -56.86     3.10     1.02)  ; 90
    (  105.24   -56.86     3.10     1.02)  ; 91
    (  105.33   -56.95     3.10     1.02)  ; 92
    (  105.41   -57.12     3.10     1.02)  ; 93
    (  105.58   -57.20     3.10     1.02)  ; 94
    (  105.67   -57.29     3.20     1.02)  ; 95
    (  105.75   -57.46     3.20     1.02)  ; 96
    (  106.01   -57.54     3.20     1.02)  ; 97
    (  106.09   -57.63     3.20     1.02)  ; 98
    (  106.18   -57.71     3.20     1.02)  ; 99
    (  106.43   -57.80     3.20     1.02)  ; 100
    (  106.77   -57.80     3.40     1.02)  ; 101
    (  106.86   -58.05     3.40     1.02)  ; 102
    (  107.11   -58.05     3.40     1.02)  ; 103
    (  107.37   -58.22     3.40     1.02)  ; 104
    (  107.54   -58.39     3.40     1.02)  ; 105
    (  107.71   -58.48     3.40     1.02)  ; 106
    (  107.88   -58.56     3.50     1.02)  ; 107
    (  107.96   -58.65     3.50     1.02)  ; 108
    (  108.05   -58.73     3.50     1.02)  ; 109
    (  108.22   -58.73     3.50     1.02)  ; 110
    (  108.30   -58.90     3.70     1.02)  ; 111
    (  108.47   -58.99     3.70     1.02)  ; 112
    (  108.73   -59.07     3.70     1.02)  ; 113
    (  109.75   -58.99     3.70     1.02)  ; 114
    (  109.83   -59.07     3.70     1.02)  ; 115
    (  110.00   -59.07     3.70     1.02)  ; 116
    (  110.00   -59.24     3.70     1.02)  ; 117
    (  110.17   -59.33     3.70     1.02)  ; 118
    (  110.34   -59.50     3.70     1.02)  ; 119
    (  110.43   -59.58     3.80     1.02)  ; 120
    (  110.68   -59.84     3.80     1.02)  ; 121
    (  110.77   -60.01     3.80     1.02)  ; 122
    (  110.94   -60.01     3.80     1.02)  ; 123
    (  111.11   -60.18     4.00     1.02)  ; 124
    (  111.45   -60.26     4.00     1.02)  ; 125
    (  111.53   -60.35     4.00     1.02)  ; 126
    (  111.79   -60.43     4.00     1.02)  ; 127
    (  112.04   -60.52     4.00     1.02)  ; 128
    (  112.55   -60.52     4.20     1.02)  ; 129
    (  112.81   -60.69     4.20     1.02)  ; 130
    (  113.06   -60.77     4.20     1.02)  ; 131
    (  113.57   -60.86     4.20     1.02)  ; 132
    (  113.66   -60.94     4.20     1.02)  ; 133
    (  113.83   -61.03     4.20     1.02)  ; 134
    (  114.00   -61.11     4.60     1.02)  ; 135
    (  114.25   -61.28     4.60     1.02)  ; 136
    (  114.42   -61.37     4.60     1.02)  ; 137
    (  114.76   -61.37     4.60     1.02)  ; 138
    (  114.85   -61.54     4.60     1.02)  ; 139
    (  115.02   -61.54     4.60     1.02)  ; 140
    (  115.53   -61.79     4.60     1.02)  ; 141
    (  115.70   -61.88     4.60     1.02)  ; 142
    (  116.12   -61.88     4.60     1.02)  ; 143
    (  116.21   -61.96     4.60     1.02)  ; 144
    (  116.38   -62.05     4.60     1.02)  ; 145
    (  116.72   -62.13     4.70     1.02)  ; 146
    (  117.14   -62.30     4.70     1.02)  ; 147
    (  117.40   -62.30     4.70     1.02)  ; 148
    (  117.82   -62.47     4.70     1.02)  ; 149
    (  118.25   -62.47     4.90     1.02)  ; 150
    (  118.33   -62.56     4.90     1.02)  ; 151
    (  119.27   -62.56     4.90     1.02)  ; 152
    (  119.44   -62.64     4.90     1.02)  ; 153
    (  119.53   -62.73     4.90     1.02)  ; 154
    (  119.70   -62.73     4.90     1.02)  ; 155
    (  119.87   -62.81     4.90     1.02)  ; 156
    (  120.12   -62.81     4.90     1.02)  ; 157
    (  120.29   -62.90     5.00     1.02)  ; 158
    (  120.38   -63.07     5.00     1.02)  ; 159
    (  120.72   -63.32     5.00     1.02)  ; 160
    (  121.14   -63.41     5.00     1.02)  ; 161
    (  121.40   -63.58     5.00     1.02)  ; 162
    (  121.48   -63.66     5.00     1.02)  ; 163
    (  121.65   -63.75     5.00     1.02)  ; 164
    (  121.82   -63.83     5.30     1.02)  ; 165
    (  122.08   -64.00     5.30     1.02)  ; 166
    (  122.25   -64.00     5.30     1.02)  ; 167
    (  122.33   -64.17     5.30     1.02)  ; 168
    (  122.50   -64.26     5.30     1.02)  ; 169
    (  122.50   -64.43     5.40     1.02)  ; 170
    (  122.67   -64.43     5.40     1.02)  ; 171
    (  122.76   -64.60     5.40     1.02)  ; 172
    (  123.01   -64.85     5.40     1.02)  ; 173
