;	V3 text file written for MicroBrightField products.
    (  -21.74   -30.27    -2.70     1.96)  ; 26
    (  -21.82   -30.36    -2.70     1.96)  ; 27
    (  -21.91   -30.53    -1.90     1.96)  ; 28
    (  -21.99   -30.61    -1.90     1.96)  ; 29
    (  -22.16   -30.70    -1.90     1.96)  ; 30
    (  -22.16   -31.04    -1.10     1.96)  ; 31
    (  -22.33   -31.21    -1.10     1.96)  ; 32
    (  -22.42   -31.29    -1.10     1.96)  ; 33
    (  -22.42   -32.14     1.10     1.96)  ; 34
    (  -22.50   -32.23     1.10     1.96)  ; 35
    (  -22.33   -31.89    -6.80     1.96)  ; 36
    (  -22.50   -31.97    -7.90     1.96)  ; 37
    (  -22.59   -32.14    -7.90     1.96)  ; 38
    (  -22.67   -32.23    -7.90     1.96)  ; 39
    (  -22.84   -32.40    -7.90     1.96)  ; 40
    (  -22.84   -32.57    -8.80     1.96)  ; 41
    (  -22.93   -32.65    -8.80     1.96)  ; 42
    (  -23.01   -32.82    -8.80     1.96)  ; 43
    (  -23.10   -32.99    -8.80     1.96)  ; 44
    (  -23.10   -33.33   -10.30     1.96)  ; 45
    (  -23.01   -33.42   -10.30     1.96)  ; 46
    (  -23.01   -33.93   -11.90     1.96)  ; 47
    (  -22.93   -34.01   -11.90     1.96)  ; 48
    (  -22.93   -34.18   -13.40     1.96)  ; 49
    (  -22.84   -34.27   -13.40     1.96)  ; 50
    (  -22.76   -34.44   -13.50     1.96)  ; 51
    (  -22.76   -34.69   -13.50     1.96)  ; 52
    (  -22.67   -34.86   -13.50     1.96)  ; 53
    (  -22.67   -36.05   -15.00     1.87)  ; 54
    (  -22.76   -36.14   -15.00     1.87)  ; 55
    (  -22.84   -36.31   -16.70     1.87)  ; 56
    (  -22.84   -36.73   -16.70     1.87)  ; 57
    (  -22.93   -36.90   -16.70     1.87)  ; 58
    (  -23.01   -37.16   -16.70     1.87)  ; 59
    (  -23.01   -38.60   -17.40     1.87)  ; 60
    (  -22.93   -38.69   -17.40     1.87)  ; 61
    (  -22.84   -38.77   -17.40     1.87)  ; 62
    (  -22.84   -38.94   -17.40     1.87)  ; 63
    (  -22.76   -39.03   -17.40     1.87)  ; 64
    (  -22.59   -39.20   -18.00     1.87)  ; 65
    (  -22.50   -39.37   -18.00     1.87)  ; 66
    (  -22.42   -39.45   -18.00     1.87)  ; 67
    (  -22.42   -39.71   -18.00     1.87)  ; 68
    (  -22.33   -39.79   -18.00     1.87)  ; 69
    (  -22.33   -40.13   -18.00     1.87)  ; 70
    (  -22.25   -40.22   -18.00     1.87)  ; 71
    (  -22.25   -41.49   -15.60     1.87)  ; 72
    (  -22.25   -41.49   -15.80     1.87)  ; 73
    (  -22.33   -41.58   -15.80     1.87)  ; 74
    (  -22.42   -41.66   -15.80     1.87)  ; 75
    (  -22.42   -41.83   -15.80     1.87)  ; 76
    (  -22.50   -42.00   -15.80     1.87)  ; 77
    (  -22.50   -42.34   -15.80     1.87)  ; 78
    (
      (  -23.01   -42.51   -15.80     0.94)  ; 1, R-1-1
      (  -24.20   -42.51   -15.80     0.94)  ; 2
      (  -24.46   -42.68   -15.80     0.94)  ; 3
      (  -24.80   -42.85   -15.80     0.94)  ; 4
      (  -24.97   -43.02   -15.80     0.94)  ; 5
      (  -25.05   -43.19   -15.80     0.94)  ; 6
      (  -25.31   -43.36   -15.80     0.94)  ; 7
      (  -25.56   -43.53   -15.80     0.94)  ; 8
      (  -26.07   -43.53   -15.80     0.94)  ; 9
      (  -26.41   -43.28   -16.40     0.94)  ; 10
      (  -26.58   -43.19   -16.40     0.94)  ; 11
      (  -26.67   -43.02   -16.40     0.94)  ; 12
      (  -27.09   -42.68   -16.40     0.94)  ; 13
      (  -27.52   -42.51   -16.40     0.94)  ; 14
      (  -27.69   -42.34   -17.10     0.85)  ; 15
      (  -27.86   -42.17   -17.10     0.85)  ; 16
      (  -28.96   -42.17   -17.20     0.77)  ; 17
      (  -29.22   -42.26   -17.20     0.77)  ; 18
      (  -29.47   -42.26   -17.50     0.77)  ; 19
      (  -29.56   -42.43   -17.50     0.77)  ; 20
      (  -29.81   -42.43   -17.50     0.77)  ; 21
      (  -30.07   -42.60   -17.50     0.77)  ; 22
      (  -30.24   -42.60   -18.20     0.77)  ; 23
      (  -30.32   -42.77   -18.20     0.77)  ; 24
      (  -30.49   -42.77   -18.20     0.77)  ; 25
      (  -30.49   -43.02   -18.20     0.77)  ; 26
      (  -30.66   -43.02   -18.20     0.77)  ; 27
      (  -30.75   -43.11   -18.70     0.77)  ; 28
      (  -30.83   -43.19   -18.70     0.77)  ; 29
      (  -30.92   -43.28   -18.70     0.77)  ; 30
      (  -31.09   -43.45   -18.70     0.77)  ; 31
      (  -31.34   -43.45   -18.70     0.77)  ; 32
      (  -31.43   -43.53   -18.70     0.77)  ; 33
      (  -31.60   -43.62   -19.00     0.77)  ; 34
      (  -31.77   -43.70   -19.00     0.77)  ; 35
      (  -31.94   -43.79   -19.00     0.77)  ; 36
      (  -32.11   -43.96   -19.00     0.68)  ; 37
      (  -32.45   -44.21   -19.00     0.68)  ; 38
      (  -32.71   -44.39   -19.60     0.68)  ; 39
      (  -32.79   -44.56   -19.60     0.68)  ; 40
      (  -33.05   -44.81   -19.60     0.68)  ; 41
      (  -33.22   -44.90   -19.60     0.68)  ; 42
      (  -33.39   -44.98   -19.60     0.68)  ; 43
      (  -33.47   -45.07   -19.60     0.60)  ; 44
      (  -33.56   -45.24   -20.30     0.60)  ; 45
      (  -33.81   -45.41   -20.30     0.60)  ; 46
      (  -33.90   -45.49   -20.30     0.60)  ; 47
      (  -34.07   -45.49   -20.30     0.60)  ; 48
      (  -34.15   -45.66   -20.30     0.60)  ; 49
      (  -34.32   -45.75   -20.30     0.60)  ; 50
      (  -34.49   -46.00   -20.60     0.60)  ; 51
      (  -34.58   -46.17   -20.60     0.60)  ; 52
      (  -34.83   -46.43   -20.60     0.60)  ; 53
      (  -34.92   -46.77   -20.60     0.60)  ; 54
      (  -35.00   -47.02   -20.60     0.60)  ; 55
      (  -35.17   -47.19   -20.60     0.60)  ; 56
      (  -35.17   -47.36   -21.30     0.60)  ; 57
      (  -35.34   -47.53   -21.30     0.60)  ; 58
      (  -35.43   -47.70   -21.30     0.60)  ; 59
      (  -35.51   -47.79   -21.30     0.60)  ; 60
      (  -35.68   -47.96   -21.30     0.60)  ; 61
      (  -35.77   -48.04   -21.30     0.60)  ; 62
      (  -36.11   -48.38   -21.60     0.60)  ; 63
      (  -36.36   -48.47   -21.60     0.60)  ; 64
      (  -36.45   -48.64   -21.60     0.60)  ; 65
      (  -36.62   -48.89   -21.60     0.60)  ; 66
      (  -36.70   -48.98   -21.60     0.60)  ; 67
      (  -37.13   -48.98   -22.20     0.60)  ; 68
      (  -37.21   -49.15   -22.20     0.60)  ; 69
      (  -37.55   -49.15   -22.20     0.60)  ; 70
      (  -37.72   -49.23   -22.20     0.60)  ; 71
      (  -37.81   -49.40   -22.20     0.60)  ; 72
      (  -37.98   -49.49   -22.20     0.60)  ; 73
      (  -38.23   -49.57   -22.50     0.60)  ; 74
      (  -38.23   -49.74   -22.50     0.60)  ; 75
      (  -38.49   -50.00   -22.50     0.60)  ; 76
      (  -38.64   -50.56   -22.60     0.60)  ; 77
      (  -38.81   -50.73   -22.70     0.60)  ; 78
      (  -39.07   -50.99   -22.70     0.60)  ; 79
      (  -39.24   -51.24   -22.70     0.60)  ; 80
      (  -39.49   -51.67   -22.70     0.60)  ; 81
      (  -39.66   -51.92   -22.70     0.60)  ; 82
      (  -39.92   -52.26   -22.70     0.60)  ; 83
      (  -40.00   -52.43   -22.70     0.60)  ; 84
      (  -40.09   -52.52   -23.30     0.60)  ; 85
      (  -40.26   -52.69   -23.30     0.60)  ; 86
      (  -40.43   -52.77   -23.30     0.60)  ; 87
      (  -40.77   -53.11   -23.30     0.60)  ; 88
      (  -40.94   -53.37   -23.30     0.60)  ; 89
      (  -41.11   -53.54   -23.30     0.60)  ; 90
      (  -41.19   -53.71   -23.30     0.60)  ; 91
      (  -41.36   -53.79   -24.10     0.60)  ; 92
      (  -41.45   -53.88   -24.10     0.60)  ; 93
      (  -41.70   -54.05   -24.10     0.60)  ; 94
      (  -41.87   -54.13   -24.10     0.60)  ; 95
      (  -42.04   -54.30   -24.10     0.60)  ; 96
      (  -42.13   -54.39   -24.10     0.60)  ; 97
      (  -42.21   -54.47   -24.10     0.60)  ; 98
      (  -44.42   -54.47   -26.20     0.60)  ; 99
      (  -44.59   -54.39   -26.20     0.60)  ; 100
      (  -44.93   -54.30   -26.20     0.60)  ; 101
      (  -45.53   -54.30   -26.20     0.60)  ; 102
      (  -45.78   -54.39   -27.10     0.60)  ; 103
      (  -46.04   -54.47   -27.10     0.60)  ; 104
      (  -46.38   -54.47   -27.10     0.60)  ; 105
      (  -46.46   -54.64   -27.10     0.60)  ; 106
      (  -46.63   -54.73   -27.10     0.60)  ; 107
      (  -46.72   -54.81   -28.10     0.60)  ; 108
      (  -47.65   -54.81   -28.10     0.60)  ; 109
      (  -47.82   -54.90   -29.40     0.60)  ; 110
      (  -48.42   -54.90   -29.40     0.60)  ; 111
      (  -48.59   -54.98   -29.40     0.60)  ; 112
      (  -49.01   -54.98   -29.40     0.60)  ; 113
      (  -49.18   -55.07   -29.50     0.60)  ; 114
      (  -49.44   -55.15   -29.50     0.60)  ; 115
      (  -49.61   -55.32   -29.50     0.60)  ; 116
      (  -49.69   -55.41   -29.50     0.60)  ; 117
      (  -49.86   -55.66   -29.50     0.60)  ; 118
      (  -50.12   -55.83   -29.50     0.60)  ; 119
      (  -50.37   -56.00   -29.50     0.60)  ; 120
      (  -50.46   -56.17   -29.80     0.60)  ; 121
      (  -50.54   -56.34   -29.80     0.60)  ; 122
      (  -50.63   -56.51   -29.80     0.60)  ; 123
      (  -50.71   -56.77   -29.80     0.60)  ; 124
      (  -50.80   -56.94   -29.80     0.60)  ; 125
      (  -50.88   -57.11   -29.80     0.60)  ; 126
      (  -50.97   -57.20   -29.80     0.60)  ; 127
      (  -51.05   -57.37   -29.80     0.60)  ; 128
      (  -51.14   -57.45   -32.20     0.60)  ; 129
      (  -51.14   -57.71   -32.20     0.60)  ; 130
      (  -51.22   -57.88   -32.20     0.60)  ; 131
      (  -51.39   -58.05   -32.20     0.60)  ; 132
      (  -51.48   -58.22   -32.20     0.60)  ; 133
      (  -51.56   -58.30   -33.60     0.60)  ; 134
      (  -51.65   -58.56   -33.60     0.60)  ; 135
      (  -51.82   -58.73   -33.60     0.60)  ; 136
      (  -51.82   -58.90   -33.60     0.60)  ; 137
      (  -51.99   -59.07   -33.60     0.60)  ; 138
      (  -52.33   -59.41   -33.60     0.60)  ; 139
      (  -52.42   -59.58   -34.30     0.60)  ; 140
      (  -52.59   -59.66   -34.30     0.60)  ; 141
      (  -52.67   -59.75   -34.30     0.60)  ; 142
      (  -52.76   -59.92   -34.30     0.60)  ; 143
      (  -52.93   -60.17   -34.30     0.60)  ; 144
      (  -53.01   -60.51   -34.30     0.60)  ; 145
      (  -53.10   -60.60   -34.30     0.60)  ; 146
      (  -53.10   -60.85   -34.60     0.60)  ; 147
      (  -53.18   -60.94   -34.60     0.60)  ; 148
      (  -53.27   -61.02   -34.60     0.60)  ; 149
      (  -53.35   -61.28   -34.60     0.60)  ; 150
      (  -53.44   -61.45   -34.60     0.60)  ; 151
      (  -53.52   -61.62   -34.60     0.60)  ; 152
      (  -53.61   -61.79   -34.60     0.60)  ; 153
      (  -53.78   -61.96   -34.60     0.60)  ; 154
      (  -53.86   -62.13   -34.60     0.60)  ; 155
      (  -54.12   -62.30   -34.60     0.60)  ; 156
      (  -54.29   -62.47   -34.60     0.60)  ; 157
      (  -54.37   -62.64   -34.60     0.60)  ; 158
      (  -54.46   -62.72   -35.50     0.60)  ; 159
      (  -54.63   -62.89   -35.50     0.60)  ; 160
      (  -54.71   -63.15   -35.50     0.60)  ; 161
      (  -54.88   -63.23   -35.50     0.60)  ; 162
      (  -54.97   -63.40   -35.50     0.60)  ; 163
      (  -55.14   -63.66   -35.50     0.60)  ; 164
      (  -55.31   -63.66   -36.00     0.60)  ; 165
      (  -55.39   -63.83   -36.00     0.60)  ; 166
      (  -55.56   -63.91   -36.00     0.60)  ; 167
      (  -55.82   -64.08   -36.00     0.60)  ; 168
      (  -56.07   -64.34   -36.00     0.60)  ; 169
      (  -56.33   -64.51   -36.00     0.60)  ; 170
      (  -56.67   -64.85   -36.00     0.60)  ; 171
      (  -56.92   -65.02   -36.40     0.60)  ; 172
      (  -57.26   -65.36   -36.40     0.60)  ; 173
      (  -57.52   -65.53   -36.40     0.60)  ; 174
      (  -57.60   -65.70   -36.40     0.60)  ; 175
      (  -57.94   -65.95   -36.40     0.60)  ; 176
      (  -58.20   -66.21   -36.40     0.60)  ; 177
      (  -58.37   -66.38   -36.40     0.60)  ; 178
      (  -58.45   -66.46   -36.90     0.60)  ; 179
      (  -58.71   -66.63   -36.90     0.60)  ; 180
      (  -58.88   -66.80   -36.90     0.60)  ; 181
      (  -59.22   -67.14   -36.90     0.60)  ; 182
      (  -59.30   -67.23   -36.90     0.60)  ; 183
      (  -59.47   -67.40   -36.90     0.60)  ; 184
      (  -59.73   -67.74   -36.90     0.60)  ; 185
      (  -60.07   -67.99   -37.40     0.60)  ; 186
      (  -60.24   -68.08   -37.40     0.60)  ; 187
      (  -60.32   -68.25   -37.40     0.60)  ; 188
      (  -60.66   -68.50   -37.40     0.60)  ; 189
      (  -60.75   -68.59   -37.40     0.60)  ; 190
      (  -61.00   -68.76   -37.40     0.60)  ; 191
      (  -61.09   -68.93   -37.40     0.60)  ; 192
      (  -61.26   -69.10   -37.90     0.60)  ; 193
      (  -61.34   -69.61   -37.90     0.60)  ; 194
      (  -61.51   -70.97   -37.90     0.60)  ; 195
      (  -61.68   -71.23   -37.90     0.60)  ; 196
      (  -61.77   -71.40   -37.90     0.60)  ; 197
      (  -61.85   -71.57   -37.90     0.60)  ; 198
      (  -61.94   -71.65   -37.90     0.60)  ; 199
      (  -62.11   -71.82   -37.90     0.60)  ; 200
      (  -62.36   -72.25   -38.00     0.60)  ; 201
      (  -62.53   -72.42   -38.00     0.60)  ; 202
      (  -62.70   -72.67   -38.00     0.60)  ; 203
      (  -62.87   -72.84   -38.00     0.60)  ; 204
      (  -63.04   -73.18   -38.00     0.60)  ; 205
      (  -63.21   -73.27   -38.00     0.60)  ; 206
      (  -63.30   -73.35   -39.00     0.60)  ; 207
      (  -63.55   -73.61   -39.00     0.60)  ; 208
      (  -63.64   -73.78   -39.00     0.60)  ; 209
      (  -63.81   -73.86   -39.00     0.60)  ; 210
      (  -63.89   -74.03   -39.00     0.60)  ; 211
      (  -64.06   -74.20   -39.00     0.60)  ; 212
      (  -64.32   -74.54   -39.00     0.60)  ; 213
      (  -64.49   -74.63   -39.70     0.60)  ; 214
      (  -64.57   -74.97   -39.70     0.60)  ; 215
      (  -64.83   -75.22   -39.70     0.60)  ; 216
      (  -65.00   -75.48   -39.70     0.60)  ; 217
      (  -65.25   -75.82   -39.70     0.60)  ; 218
      (  -65.42   -75.90   -39.70     0.60)  ; 219
      (  -65.68   -76.16   -39.70     0.60)  ; 220
      (  -65.93   -76.33   -40.10     0.60)  ; 221
      (  -66.10   -76.50   -40.10     0.60)  ; 222
      (  -66.44   -76.67   -40.10     0.60)  ; 223
      (  -66.62   -76.84   -40.10     0.60)  ; 224
      (  -66.79   -76.92   -40.10     0.60)  ; 225
      (  -66.96   -77.01   -40.40     0.60)  ; 226
      (  -67.04   -77.09   -40.40     0.60)  ; 227
      (  -67.55   -77.18   -40.40     0.60)  ; 228
      (  -68.06   -77.18   -40.50     0.68)  ; 229
      (  -68.15   -77.26   -40.70     0.68)  ; 230
      (  -68.32   -77.35   -40.70     0.68)  ; 231
      (  -68.57   -77.52   -41.30     0.68)  ; 232
      (  -68.91   -77.52   -41.30     0.68)  ; 233
      (  -69.08   -77.69   -41.30     0.68)  ; 234
      (  -69.25   -77.77   -41.30     0.68)  ; 235
      (  -69.34   -77.94   -41.30     0.68)  ; 236
      (  -69.51   -78.20   -41.70     0.68)  ; 237
      (  -69.59   -78.37   -41.70     0.68)  ; 238
      (  -69.59   -78.62   -41.70     0.68)  ; 239
      (  -69.68   -78.79   -41.70     0.68)  ; 240
      (  -69.68   -79.05   -41.70     0.68)  ; 241
      (  -69.76   -79.13   -41.90     0.68)  ; 242
      (  -69.76   -79.30   -41.90     0.68)  ; 243
      (  -69.85   -79.56   -41.90     0.68)  ; 244
      (  -69.93   -79.64   -43.90     0.68)  ; 245
      (  -69.93   -79.90   -43.90     0.68)  ; 246
      (  -70.02   -79.98   -43.90     0.68)  ; 247
      (  -70.10   -80.07   -43.90     0.68)  ; 248
      (  -70.10   -80.24   -43.90     0.68)  ; 249
      (  -70.19   -80.32   -43.90     0.68)  ; 250
      (  -70.27   -80.49   -45.40     0.68)  ; 251
      (  -70.27   -80.66   -45.40     0.68)  ; 252
      (  -70.36   -80.92   -45.40     0.68)  ; 253
      (  -70.36   -81.09   -45.40     0.68)  ; 254
      (  -70.44   -81.17   -45.40     0.68)  ; 255
      (  -70.53   -81.26   -45.40     0.68)  ; 256
      (  -70.53   -81.68   -46.40     0.68)  ; 257
      (  -70.61   -81.77   -46.40     0.68)  ; 258
      (  -70.61   -81.94   -46.40     0.68)  ; 259
      (  -70.70   -82.02   -46.40     0.68)  ; 260
      (  -70.70   -82.45   -46.40     0.68)  ; 261
      (  -70.78   -82.62   -46.40     0.68)  ; 262
      (  -70.87   -82.70   -46.40     0.68)  ; 263
      (  -70.95   -82.87   -46.40     0.68)  ; 264
      (  -71.04   -83.04   -46.40     0.68)  ; 265
      (  -71.12   -83.13   -46.40     0.68)  ; 266
      (  -71.21   -83.30   -47.20     0.68)  ; 267
      (  -71.21   -83.47   -47.20     0.68)  ; 268
      (  -71.38   -83.55   -47.20     0.68)  ; 269
      (  -71.46   -83.72   -47.20     0.68)  ; 270
      (  -71.55   -83.81   -49.10     0.68)  ; 271
      (  -71.63   -83.98   -49.10     0.68)  ; 272
      (  -71.72   -84.06   -49.10     0.68)  ; 273
      (  -71.97   -84.06   -49.80     0.68)  ; 274
      (  -72.06   -84.15   -49.80     0.68)  ; 275
      (  -72.14   -84.23   -49.80     0.68)  ; 276
      (  -72.31   -84.32   -49.80     0.68)  ; 277
      (  -72.99   -84.32   -50.20     0.68)  ; 278
      (  -73.08   -84.40   -50.20     0.68)  ; 279
      (  -74.27   -84.40   -51.10     0.68)  ; 280
      (  -74.44   -84.49   -51.10     0.68)  ; 281
      (  -75.03   -84.49   -51.10     0.68)  ; 282
      (  -75.12   -84.57   -51.50     0.68)  ; 283
      (  -75.29   -84.66   -51.50     0.68)  ; 284
      (  -75.37   -84.66   -51.50     0.68)  ; 285
      (  -76.05   -84.74   -52.90     0.77)  ; 286
      (  -76.39   -85.00   -53.70     0.77)  ; 287
      (  -76.65   -85.17   -53.70     0.77)  ; 288
      (  -76.90   -85.34   -53.70     0.77)  ; 289
      (  -77.07   -85.43   -53.70     0.77)  ; 290
      (  -77.16   -85.60   -53.70     0.77)  ; 291
      (  -77.24   -85.68   -54.80     0.77)  ; 292
      (  -77.33   -85.77   -54.80     0.77)  ; 293
      (  -77.58   -85.94   -54.80     0.77)  ; 294
      (  -77.58   -86.11   -54.80     0.77)  ; 295
      (  -77.75   -86.19   -54.80     0.77)  ; 296
      (  -77.84   -86.28   -56.60     0.77)  ; 297
      (  -77.92   -86.45   -57.10     0.77)  ; 298
      (  -78.01   -86.53   -57.10     0.77)  ; 299
      (  -78.09   -86.70   -57.10     0.77)  ; 300
      (  -78.18   -86.87   -57.10     0.77)  ; 301
      (  -78.26   -86.96   -57.10     0.77)  ; 302
      (  -78.43   -86.96   -57.10     0.77)  ; 303
      (  -78.52   -87.04   -57.50     0.77)  ; 304
      (  -78.60   -87.21   -57.50     0.77)  ; 305
      (  -78.77   -87.30   -57.50     0.77)  ; 306
      (  -78.86   -87.55   -57.50     0.77)  ; 307
      (  -78.94   -87.64   -58.80     0.77)  ; 308
      (  -79.11   -87.81   -58.80     0.77)  ; 309
      (  -79.20   -87.89   -58.80     0.77)  ; 310
      (  -79.45   -88.15   -58.80     0.77)  ; 311
      (  -79.54   -88.23   -58.80     0.77)  ; 312
      (  -79.62   -88.32   -58.80     0.77)  ; 313
      (  -79.79   -88.32   -59.60     0.77)  ; 314
      (  -79.88   -88.40   -59.60     0.77)  ; 315
      (  -79.96   -88.66   -59.60     0.77)  ; 316
      (  -80.13   -88.83   -59.60     0.77)  ; 317
      (  -80.22   -88.91   -59.60     0.77)  ; 318
      (  -80.30   -89.00   -59.60     0.77)  ; 319
      (  -80.47   -89.08   -60.10     0.77)  ; 320
      (  -80.64   -89.08   -60.10     0.77)  ; 321
      (  -80.73   -89.17   -60.10     0.77)  ; 322
      (  -80.90   -89.17   -60.10     0.77)  ; 323
      (  -80.99   -89.25   -60.10     0.77)  ; 324
      (  -81.16   -89.34   -60.10     0.77)  ; 325
      (  -81.24   -89.42   -60.40     0.77)  ; 326
      (  -81.24   -89.51   -60.40     0.77)  ; 327
      (  -81.36   -89.38   -61.20     0.77)  ; 328
      (  -81.44   -89.47   -61.20     0.77)  ; 329
      (  -81.53   -89.64   -61.80     0.77)  ; 330
      (  -81.70   -89.89   -61.80     0.77)  ; 331
      (  -81.78   -89.98   -61.80     0.77)  ; 332
      (  -81.87   -90.06   -61.80     0.77)  ; 333
      (  -81.95   -90.15   -61.80     0.77)  ; 334
      (  -82.12   -90.32   -61.80     0.77)  ; 335
      (  -82.21   -90.49   -61.80     0.77)  ; 336
      (  -82.29   -90.57   -62.50     0.77)  ; 337
      (  -82.38   -90.74   -62.50     0.77)  ; 338
      (  -82.46   -90.91   -62.50     0.77)  ; 339
      (  -82.72   -91.17   -62.50     0.77)  ; 340
      (  -82.97   -91.59   -62.50     0.77)  ; 341
      (  -83.06   -91.68   -62.50     0.77)  ; 342
      (  -83.14   -91.76   -62.50     0.77)  ; 343
      (  -83.23   -91.93   -63.30     0.77)  ; 344
      (  -83.31   -92.02   -63.30     0.77)  ; 345
      (  -83.48   -92.19   -63.30     0.77)  ; 346
      (  -83.57   -92.36   -63.30     0.77)  ; 347
      (  -83.74   -92.44   -63.30     0.77)  ; 348
      (  -83.82   -92.53   -63.30     0.77)  ; 349
      (  -83.99   -92.61   -63.30     0.77)  ; 350
      (  -84.33   -92.95   -64.50     0.77)  ; 351
      (  -84.59   -93.12   -64.50     0.77)  ; 352
      (  -85.10   -93.63   -64.50     0.77)  ; 353
      (  -85.27   -93.80   -64.50     0.77)  ; 354
      (  -85.27   -93.97   -65.20     0.77)  ; 355
      (  -85.44   -94.06   -65.20     0.77)  ; 356
      (  -85.52   -94.23   -65.20     0.77)  ; 357
      (  -85.61   -94.31   -65.20     0.77)  ; 358
      (  -85.78   -94.40   -65.20     0.77)  ; 359
      (  -85.86   -94.57   -65.20     0.77)  ; 360
      (  -86.03   -94.82   -65.20     0.77)  ; 361
      (  -86.20   -94.91   -66.40     0.77)  ; 362
      (  -86.37   -95.08   -66.40     0.77)  ; 363
      (  -86.46   -95.25   -66.40     0.77)  ; 364
      (  -86.54   -95.42   -66.40     0.77)  ; 365
      (  -86.71   -95.50   -66.40     0.77)  ; 366
      (  -86.80   -95.59   -66.40     0.77)  ; 367
      (  -86.97   -95.76   -66.40     0.77)  ; 368
      (  -87.05   -96.01   -66.40     0.77)  ; 369
      (  -87.22   -96.10   -66.40     0.77)  ; 370
      (  -87.48   -96.36   -66.40     0.77)  ; 371
      (  -87.56   -96.44   -66.40     0.77)  ; 372
      (  -87.73   -96.53   -66.90     0.77)  ; 373
      (  -87.82   -96.61   -66.90     0.77)  ; 374
      (  -88.07   -96.95   -66.90     0.77)  ; 375
      (  -88.24   -97.04   -66.90     0.77)  ; 376
      (  -88.33   -97.12   -66.90     0.77)  ; 377
      (  -88.41   -97.21   -66.90     0.77)  ; 378
      (  -88.50   -97.46   -68.50     0.77)  ; 379
      (  -88.58   -97.55   -68.50     0.77)  ; 380
      (  -88.75   -97.72   -68.50     0.77)  ; 381
      (  -88.84   -97.80   -68.50     0.77)  ; 382
      (  -88.92   -97.89   -68.50     0.77)  ; 383
      (  -89.09   -97.97   -68.50     0.77)  ; 384
      (  -89.18   -98.06   -70.00     0.77)  ; 385
      (  -89.26   -98.14   -70.00     0.77)  ; 386
      (  -89.43   -98.31   -70.00     0.77)  ; 387
      (  -89.60   -98.31   -70.00     0.77)  ; 388
      (  -89.69   -98.40   -70.00     0.77)  ; 389
      (  -89.86   -98.40   -70.00     0.77)  ; 390
      (  -89.94   -98.57   -70.00     0.77)  ; 391
      (  -90.11   -98.65   -71.10     0.77)  ; 392
      (  -90.28   -98.74   -71.10     0.77)  ; 393
      (  -90.37   -98.82   -71.10     0.77)  ; 394
      (  -90.62   -98.91   -71.10     0.77)  ; 395
      (  -90.79   -98.99   -71.10     0.77)  ; 396
      (  -90.96   -99.08   -72.10     0.77)  ; 397
      (  -91.13   -99.16   -72.10     0.77)  ; 398
      (  -91.30   -99.25   -72.10     0.77)  ; 399
      (  -91.39   -99.42   -72.10     0.77)  ; 400
      (  -91.56   -99.42   -72.10     0.77)  ; 401
      (  -91.73   -99.50   -72.10     0.77)  ; 402
      (  -91.90   -99.59   -72.10     0.77)  ; 403
      (  -91.90   -99.76   -72.10     0.77)  ; 404
      (  -92.07   -99.84   -72.10     0.77)  ; 405
      (  -92.24  -100.01   -72.10     0.77)  ; 406
      (  -92.41  -100.01   -73.40     0.77)  ; 407
      (  -92.49  -100.10   -73.40     0.77)  ; 408
      (  -92.66  -100.18   -73.40     0.77)  ; 409
      (  -92.83  -100.27   -73.40     0.77)  ; 410
      (  -93.00  -100.35   -73.40     0.77)  ; 411
      (  -93.17  -100.35   -75.10     0.77)  ; 412
      (  -93.34  -100.44   -75.10     0.77)  ; 413
      (  -93.51  -100.52   -75.10     0.77)  ; 414
      (  -93.77  -100.61   -75.10     0.77)  ; 415
      (  -93.85  -100.69   -75.10     0.77)  ; 416
      (  -94.02  -100.78   -75.10     0.77)  ; 417
      (  -94.11  -100.86   -76.40     0.77)  ; 418
      (  -94.28  -100.95   -76.40     0.77)  ; 419
      (  -94.36  -101.03   -76.40     0.77)  ; 420
      (  -94.45  -101.12   -76.40     0.77)  ; 421
      (  -94.53  -101.20   -76.40     0.77)  ; 422
      (  -94.62  -101.29   -76.40     0.77)  ; 423
      (  -94.70  -101.37   -77.20     0.77)  ; 424
      (  -94.79  -101.46   -77.20     0.77)  ; 425
      (  -94.87  -101.54   -77.20     0.77)  ; 426
      (  -95.04  -101.63   -77.20     0.77)  ; 427
      (  -95.22  -101.71   -77.20     0.77)  ; 428
      (  -95.47  -101.88   -77.90     0.77)  ; 429
      (  -95.47  -102.05   -77.90     0.77)  ; 430
      (  -95.73  -102.14   -77.90     0.77)  ; 431
      (  -95.81  -102.31   -77.90     0.77)  ; 432
      (  -95.98  -102.31   -77.90     0.77)  ; 433
      (  -96.07  -102.56   -77.90     0.77)  ; 434
      (  -96.24  -102.56   -77.90     0.77)  ; 435
      (  -96.32  -102.73   -77.90     0.77)  ; 436
      (  -96.41  -102.82   -77.90     0.77)  ; 437
      (  -96.49  -102.90   -77.90     0.77)  ; 438
      (  -96.66  -103.16   -77.90     0.77)  ; 439
      (  -96.83  -103.24   -77.90     0.77)  ; 440
      (  -96.92  -103.50   -77.90     0.77)  ; 441
      (  -97.09  -103.58   -78.40     0.77)  ; 442
      (  -97.17  -103.75   -78.40     0.77)  ; 443
      (  -97.34  -103.92   -78.40     0.77)  ; 444
      (  -97.60  -103.92   -78.40     0.77)  ; 445
      (  -97.68  -104.09   -78.40     0.77)  ; 446
